y,month_num,season,race_grp,male_bin,age_num,age_z,crime_grp,borough,precinct,precinct_idx,frisked_bin,searched_bin,weapon_found_bin,firearm_bin,violent_bg_bin,known_weapon_bin,self_init
0,6,Summer,Black,1,19.0,-0.7677215,Weapon,Brooklyn,73,46,1,0,0,0,0,0,1
0,6,Summer,Black,1,20.0,-0.6814796,Weapon,Brooklyn,75,47,1,1,0,0,0,0,1
0,6,Summer,Black,1,17.0,-0.9402053,Weapon,Brooklyn,75,47,1,0,1,0,0,0,1
0,6,Summer,Black,1,17.0,-0.9402053,Weapon,Brooklyn,77,49,1,1,0,0,0,0,1
1,6,Summer,Black,1,23.0,-0.42275387,Property/Theft,Brooklyn,94,57,1,1,0,0,1,0,0
0,6,Summer,Black,1,23.0,-0.42275387,Property/Theft,Brooklyn,94,57,1,0,0,0,1,0,0
0,6,Summer,Black Hispanic,1,38.0,0.87087464,Weapon,Queens,112,70,1,1,0,0,1,0,0
0,6,Summer,Black,1,21.0,-0.5952377,Weapon,Queens,113,71,0,0,0,0,0,0,1
1,6,Summer,White Hispanic,1,19.0,-0.7677215,Weapon,Manhattan,9,5,1,1,1,1,1,0,0
0,6,Summer,Black,1,20.0,-0.6814796,Property/Theft,Manhattan,18,10,0,0,0,0,0,0,1
0,6,Summer,Black Hispanic,1,17.0,-0.9402053,Weapon,Manhattan,23,14,1,1,0,0,0,0,1
0,6,Summer,White Hispanic,1,27.0,-0.07778627,Weapon,Manhattan,25,16,1,0,0,0,0,0,1
0,6,Summer,Black,1,32.0,0.35342324,Property/Theft,Bronx,41,24,0,0,0,0,0,0,1
0,6,Summer,Black,1,18.0,-0.8539634,Weapon,Bronx,42,25,0,0,0,0,0,0,1
0,6,Summer,Black Hispanic,1,26.0,-0.16402817,Weapon,Bronx,43,26,1,0,0,0,0,0,1
0,6,Summer,Black Hispanic,1,25.0,-0.25027007,Weapon,Bronx,43,26,1,0,0,0,0,0,1
0,6,Summer,Black,1,30.0,0.18093944,Weapon,Bronx,43,26,1,0,0,0,0,0,1
0,6,Summer,Black,1,33.0,0.43966514,Weapon,Bronx,43,26,1,0,0,0,0,0,1
0,6,Summer,Black,1,18.0,-0.8539634,Weapon,Bronx,44,27,1,1,1,1,0,0,1
0,6,Summer,Black,1,21.0,-0.5952377,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,6,Summer,White Hispanic,1,25.0,-0.25027007,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,6,Summer,Black,1,22.0,-0.5089958,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,6,Summer,White Hispanic,1,21.0,-0.5952377,Weapon,Bronx,46,29,1,0,0,0,0,0,1
1,6,Summer,Black,1,30.0,0.18093944,Other,Bronx,47,30,1,1,0,0,1,0,0
1,6,Summer,Black,1,58.0,2.5957127,Other,Bronx,47,30,0,1,0,0,1,0,0
1,6,Summer,White Hispanic,1,18.0,-0.8539634,Other,Bronx,49,32,0,1,1,0,0,0,1
0,6,Summer,Black Hispanic,1,26.0,-0.16402817,Property/Theft,Bronx,50,33,1,0,0,0,1,0,1
0,6,Summer,White Hispanic,1,32.0,0.35342324,Weapon,Brooklyn,61,36,1,0,0,0,0,0,1
1,6,Summer,Black,1,22.0,-0.5089958,Weapon,Brooklyn,67,40,1,1,0,0,0,0,1
1,6,Summer,Black,1,45.0,1.474568,Property/Theft,Brooklyn,84,54,0,1,0,0,0,0,1
0,6,Summer,White,1,25.0,-0.25027007,Property/Theft,Brooklyn,88,55,0,0,0,0,0,0,0
1,6,Summer,Black,1,18.0,-0.8539634,Property/Theft,Brooklyn,90,56,0,1,1,1,0,0,1
1,6,Summer,Black,1,19.0,-0.7677215,Property/Theft,Brooklyn,90,56,0,1,0,0,0,0,1
0,6,Summer,Black,1,35.0,0.61214894,Property/Theft,Queens,105,63,0,0,0,0,0,0,0
1,6,Summer,Black,1,42.0,1.2158422,Property/Theft,Manhattan,6,3,0,1,1,0,0,0,0
1,6,Summer,Black,1,21.0,-0.5952377,Property/Theft,Manhattan,10,6,0,1,0,0,0,0,0
0,6,Summer,Black Hispanic,0,25.0,-0.25027007,Weapon,Manhattan,14,8,0,0,0,0,0,0,0
0,6,Summer,Black,1,13.0,-1.2851729,Weapon,Manhattan,25,16,1,0,0,0,0,0,1
1,6,Summer,Black,1,28.0,0.008455635,Weapon,Bronx,40,23,0,1,1,1,0,0,1
0,6,Summer,Black,1,19.0,-0.7677215,Other,Bronx,42,25,1,1,0,0,0,0,1
0,6,Summer,Black,1,21.0,-0.5952377,Other,Bronx,42,25,1,1,0,0,0,0,1
0,6,Summer,White,1,22.0,-0.5089958,Weapon,Bronx,46,29,1,0,0,0,1,0,0
0,6,Summer,Black,1,21.0,-0.5952377,Weapon,Bronx,46,29,1,0,0,0,1,0,0
0,6,Summer,Black,1,24.0,-0.33651197,Weapon,Bronx,46,29,1,0,0,0,1,0,0
0,6,Summer,Black,1,20.0,-0.6814796,Weapon,Bronx,48,31,0,1,0,0,0,0,1
1,6,Summer,Black,1,25.0,-0.25027007,Weapon,Brooklyn,67,40,0,1,1,1,0,0,1
0,6,Summer,Black,1,20.0,-0.6814796,Weapon,Brooklyn,73,46,1,0,0,0,0,0,1
0,6,Summer,Black,1,29.0,0.094697535,Weapon,Brooklyn,73,46,1,0,0,0,0,0,1
0,6,Summer,Black,1,14.0,-1.198931,Weapon,Brooklyn,77,49,1,1,0,0,0,0,1
0,6,Summer,White,1,16.0,-1.0264472,Property/Theft,Brooklyn,88,55,0,1,0,0,0,0,0
0,6,Summer,Other,1,15.0,-1.1126891,Property/Theft,Queens,107,65,1,1,0,0,0,0,0
0,6,Summer,White Hispanic,1,20.0,-0.6814796,Other,Manhattan,33,21,0,0,0,0,0,0,1
1,6,Summer,Black,1,28.0,0.008455635,Violence,Bronx,40,23,0,1,0,0,0,0,0
0,6,Summer,Black,1,15.0,-1.1126891,Trespass,Bronx,41,24,0,0,0,0,0,0,0
0,6,Summer,Black,1,16.0,-1.0264472,Trespass,Bronx,41,24,0,0,0,0,0,0,0
0,6,Summer,Black Hispanic,0,48.0,1.7332937,Violence,Bronx,42,25,1,1,0,0,0,0,0
0,6,Summer,Black,1,18.0,-0.8539634,Weapon,Bronx,48,31,1,1,0,0,1,0,0
0,6,Summer,Black,0,19.0,-0.7677215,Property/Theft,Brooklyn,71,44,0,0,0,0,0,0,0
0,6,Summer,Black Hispanic,1,46.0,1.5608099,Weapon,Brooklyn,72,45,1,0,0,0,1,0,0
0,6,Summer,Black,1,21.0,-0.5952377,Weapon,Brooklyn,73,46,1,0,0,0,0,0,1
0,6,Summer,Black,1,25.0,-0.25027007,Weapon,Brooklyn,75,47,1,0,0,0,0,0,1
0,6,Summer,Black,1,26.0,-0.16402817,Weapon,Brooklyn,75,47,1,1,0,0,0,0,1
1,6,Summer,Other,1,43.0,1.3020842,Property/Theft,Brooklyn,78,50,0,1,0,0,0,0,0
0,6,Summer,Black,1,19.0,-0.7677215,Property/Theft,Brooklyn,78,50,0,0,0,0,0,0,0
0,6,Summer,Black,1,19.0,-0.7677215,Property/Theft,Brooklyn,78,50,0,0,0,0,0,0,0
0,6,Summer,Black,1,19.0,-0.7677215,Property/Theft,Brooklyn,78,50,0,0,0,0,0,0,0
1,6,Summer,Black,1,12.0,-1.3714148,Property/Theft,Queens,100,58,0,1,0,0,0,0,0
1,6,Summer,Black,1,14.0,-1.198931,Property/Theft,Queens,100,58,0,1,0,0,0,0,0
0,6,Summer,Black,1,20.0,-0.6814796,Violence,Queens,101,59,1,0,0,0,1,0,0
0,6,Summer,Black,1,65.0,3.199406,Weapon,Queens,101,59,1,1,0,0,1,0,0
0,6,Summer,Black,1,22.0,-0.5089958,Weapon,Staten Island,120,75,1,0,0,0,0,0,1
0,6,Summer,Black Hispanic,1,18.0,-0.8539634,Property/Theft,Manhattan,7,4,0,0,0,0,0,0,0
0,6,Summer,Black Hispanic,1,36.0,0.69839084,Property/Theft,Manhattan,7,4,0,0,0,0,0,0,0
0,6,Summer,Black,0,31.0,0.26718134,Violence,Manhattan,32,20,1,1,0,0,0,0,1
0,6,Summer,Black,1,15.0,-1.1126891,Weapon,Bronx,40,23,1,1,0,0,0,0,1
0,6,Summer,White,1,39.0,0.95711654,Property/Theft,Bronx,44,27,0,0,0,0,0,0,1
1,6,Summer,Black,1,20.0,-0.6814796,Weapon,Bronx,47,30,0,1,1,1,0,0,1
1,6,Summer,Black,0,58.0,2.5957127,Property/Theft,Bronx,47,30,0,1,0,0,0,0,0
0,6,Summer,White Hispanic,1,19.0,-0.7677215,Weapon,Bronx,52,34,1,0,0,0,0,0,1
0,6,Summer,Black Hispanic,1,20.0,-0.6814796,Weapon,Bronx,52,34,1,0,0,0,0,0,1
1,6,Summer,Black Hispanic,1,29.0,0.094697535,Violence,Bronx,52,34,1,1,0,0,1,0,0
1,6,Summer,Black,1,25.0,-0.25027007,Property/Theft,Bronx,52,34,0,1,0,0,0,0,0
0,6,Summer,Black,1,18.0,-0.8539634,Weapon,Brooklyn,69,42,1,0,0,0,0,0,0
0,6,Summer,Black,1,30.0,0.18093944,Weapon,Brooklyn,69,42,1,0,0,0,0,0,0
1,6,Summer,Black,1,44.0,1.388326,Property/Theft,Brooklyn,77,49,0,0,0,0,0,0,0
1,6,Summer,Black,0,29.0,0.094697535,Property/Theft,Brooklyn,77,49,0,0,0,0,0,0,0
0,6,Summer,Black,1,29.0,0.094697535,Property/Theft,Brooklyn,94,57,0,0,0,0,0,0,0
0,6,Summer,Black,1,17.0,-0.9402053,Weapon,Queens,101,59,1,1,1,0,0,0,0
0,6,Summer,Black,0,45.0,1.474568,Weapon,Queens,101,59,1,1,0,0,1,0,0
0,6,Summer,Black,1,47.0,1.6470518,Weapon,Queens,103,61,1,1,1,1,0,0,1
0,6,Summer,Black,1,14.0,-1.198931,Weapon,Queens,103,61,1,0,0,0,1,0,1
0,6,Summer,Black,1,14.0,-1.198931,Weapon,Queens,103,61,1,0,0,0,1,0,1
0,6,Summer,Black Hispanic,1,30.0,0.18093944,Property/Theft,Queens,115,73,0,0,0,0,0,0,0
0,6,Summer,Black Hispanic,1,30.0,0.18093944,Property/Theft,Queens,115,73,0,0,0,0,0,0,0
0,6,Summer,White Hispanic,0,25.0,-0.25027007,Property/Theft,Queens,115,73,0,0,0,0,0,0,0
0,6,Summer,Black Hispanic,1,17.0,-0.9402053,Weapon,Bronx,46,29,1,1,0,0,1,0,0
0,6,Summer,Black,1,20.0,-0.6814796,Other,Brooklyn,60,35,1,0,0,0,1,0,0
0,6,Summer,Black Hispanic,1,22.0,-0.5089958,Violence,Brooklyn,62,37,1,0,0,0,1,0,0
0,6,Summer,Black,1,16.0,-1.0264472,Weapon,Brooklyn,67,40,1,1,0,0,0,0,1
0,6,Summer,Black,1,16.0,-1.0264472,Weapon,Brooklyn,67,40,1,0,0,0,0,0,1
0,6,Summer,Black,1,18.0,-0.8539634,Property/Theft,Manhattan,14,8,0,0,0,0,0,0,1
0,6,Summer,White Hispanic,1,36.0,0.69839084,Weapon,Manhattan,25,16,0,1,0,0,0,0,0
0,6,Summer,White Hispanic,1,50.0,1.9057775,Weapon,Bronx,44,27,1,0,1,0,1,0,0
0,6,Summer,White Hispanic,1,21.0,-0.5952377,Weapon,Bronx,44,27,1,0,0,0,0,0,1
1,5,Spring,Black,1,17.0,-0.9402053,Weapon,Bronx,52,34,1,1,1,1,0,0,1
0,6,Summer,Black,1,14.0,-1.198931,Weapon,Brooklyn,67,40,0,1,1,0,0,0,1
0,6,Summer,Black,1,35.0,0.61214894,Weapon,Brooklyn,75,47,1,0,0,0,0,0,1
0,6,Summer,Black,1,24.0,-0.33651197,Weapon,Brooklyn,75,47,1,0,0,0,0,0,1
0,6,Summer,Black,1,18.0,-0.8539634,Violence,Brooklyn,76,48,0,1,0,0,0,0,0
0,6,Summer,White Hispanic,1,40.0,1.0433584,Property/Theft,Brooklyn,76,48,0,0,0,0,0,0,0
0,6,Summer,Black,1,16.0,-1.0264472,Property/Theft,Queens,100,58,0,0,0,0,0,0,0
1,6,Summer,Black,1,32.0,0.35342324,Property/Theft,Queens,100,58,1,1,0,0,0,0,0
1,6,Summer,Other,1,18.0,-0.8539634,Other,Queens,105,63,1,1,0,0,1,0,0
0,6,Summer,Black,1,21.0,-0.5952377,Weapon,Queens,105,63,1,1,0,0,1,0,0
0,6,Summer,Black,1,18.0,-0.8539634,Weapon,Staten Island,120,75,1,0,0,0,0,0,1
1,6,Summer,White Hispanic,1,17.0,-0.9402053,Property/Theft,Manhattan,14,8,1,0,0,0,1,0,1
0,6,Summer,Black,1,18.0,-0.8539634,Property/Theft,Manhattan,32,20,1,0,0,0,1,0,0
0,6,Summer,Black,1,23.0,-0.42275387,Violence,Manhattan,32,20,0,0,0,0,0,0,1
0,6,Summer,Black,1,22.0,-0.5089958,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,6,Summer,Black,1,30.0,0.18093944,Weapon,Bronx,52,34,1,0,0,0,1,0,1
0,6,Summer,Black,1,20.0,-0.6814796,Property/Theft,Bronx,52,34,1,0,0,0,1,0,0
1,6,Summer,Black,1,29.0,0.094697535,Weapon,Bronx,52,34,1,1,0,0,1,0,0
0,6,Summer,Black,1,30.0,0.18093944,Property/Theft,Brooklyn,63,38,0,0,0,0,0,0,0
0,6,Summer,Black,1,16.0,-1.0264472,Weapon,Brooklyn,69,42,1,0,0,0,0,0,1
0,6,Summer,Black,1,20.0,-0.6814796,Weapon,Brooklyn,79,51,1,0,0,0,1,0,0
0,6,Summer,Black,1,20.0,-0.6814796,Weapon,Brooklyn,79,51,0,0,0,0,0,0,0
0,6,Summer,Black,1,20.0,-0.6814796,Weapon,Brooklyn,79,51,0,0,0,0,0,0,0
0,6,Summer,Black,1,20.0,-0.6814796,Weapon,Brooklyn,79,51,1,1,1,0,1,0,0
1,6,Summer,Black,1,17.0,-0.9402053,Property/Theft,Queens,105,63,1,1,0,0,1,0,0
1,6,Summer,Black,1,48.0,1.7332937,Property/Theft,Queens,106,64,0,1,0,0,0,0,0
0,6,Summer,White Hispanic,1,25.0,-0.25027007,Property/Theft,Queens,110,68,0,0,0,0,0,0,0
0,6,Summer,White Hispanic,1,19.0,-0.7677215,Property/Theft,Queens,110,68,0,0,0,0,0,0,0
1,6,Summer,Black,1,32.0,0.35342324,Violence,Manhattan,9,5,1,1,0,0,0,0,0
0,6,Summer,Black,1,20.0,-0.6814796,Weapon,Manhattan,24,15,1,0,0,0,0,0,1
0,6,Summer,Black,1,24.0,-0.33651197,Weapon,Manhattan,24,15,1,0,0,0,0,0,1
0,6,Summer,Black,1,21.0,-0.5952377,Weapon,Manhattan,24,15,1,0,0,0,0,0,1
1,6,Summer,Black Hispanic,1,25.0,-0.25027007,Property/Theft,Manhattan,33,21,1,1,1,0,1,1,0
0,6,Summer,White Hispanic,1,28.0,0.008455635,Weapon,Bronx,43,26,1,1,0,0,0,0,1
0,6,Summer,Black,1,30.0,0.18093944,Weapon,Bronx,47,30,1,0,0,0,1,0,0
1,6,Summer,Black,0,26.0,-0.16402817,Violence,Bronx,47,30,0,1,0,0,1,0,0
0,6,Summer,Black,1,30.0,0.18093944,Weapon,Bronx,50,33,1,0,0,0,0,0,1
0,6,Summer,White Hispanic,1,38.0,0.87087464,Property/Theft,Brooklyn,66,39,0,0,0,0,0,0,0
0,6,Summer,White Hispanic,1,33.0,0.43966514,Property/Theft,Brooklyn,66,39,0,0,0,0,0,0,0
1,6,Summer,Black,0,36.0,0.69839084,Weapon,Brooklyn,79,51,0,1,1,1,0,0,0
0,6,Summer,Black Hispanic,1,47.0,1.6470518,Weapon,Brooklyn,81,52,1,0,0,0,0,0,1
0,6,Summer,Black,1,18.0,-0.8539634,Weapon,Brooklyn,81,52,1,0,0,0,0,0,1
0,6,Summer,Black,1,30.0,0.18093944,Property/Theft,Manhattan,13,7,0,0,0,0,0,0,0
0,6,Summer,White,1,46.0,1.5608099,Weapon,Manhattan,14,8,0,0,1,1,0,0,1
1,5,Spring,Black,1,53.0,2.164503,Property/Theft,Manhattan,17,9,0,1,0,0,0,0,0
1,5,Spring,Black Hispanic,0,50.0,1.9057775,Property/Theft,Manhattan,17,9,0,1,0,0,0,0,0
0,6,Summer,Black,1,51.0,1.9920194,Weapon,Manhattan,30,19,1,0,0,0,1,0,0
0,6,Summer,Black Hispanic,0,32.0,0.35342324,Weapon,Manhattan,33,21,0,0,0,0,0,0,0
0,6,Summer,White Hispanic,1,16.0,-1.0264472,Weapon,Manhattan,33,21,0,0,0,0,0,0,0
0,6,Summer,Black Hispanic,1,15.0,-1.1126891,Weapon,Manhattan,33,21,1,0,0,0,0,0,0
0,6,Summer,Black,1,24.0,-0.33651197,Weapon,Bronx,40,23,1,1,0,0,0,0,1
0,6,Summer,Black,1,40.0,1.0433584,Property/Theft,Bronx,40,23,0,0,0,0,0,0,0
0,6,Summer,Black,1,21.0,-0.5952377,Property/Theft,Bronx,40,23,0,0,0,0,0,0,0
0,6,Summer,Black,1,27.0,-0.07778627,Weapon,Bronx,42,25,0,0,0,0,0,0,1
0,6,Summer,Black,1,13.0,-1.2851729,Weapon,Bronx,42,25,1,0,0,0,0,0,1
0,6,Summer,Black Hispanic,1,27.0,-0.07778627,Weapon,Bronx,43,26,0,0,0,0,0,0,1
0,6,Summer,White Hispanic,1,17.0,-0.9402053,Weapon,Bronx,46,29,1,1,1,0,0,0,1
0,6,Summer,White Hispanic,1,17.0,-0.9402053,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,6,Summer,Other,1,30.0,0.18093944,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,6,Summer,Black,1,30.0,0.18093944,Weapon,Bronx,47,30,1,1,0,0,1,1,0
0,6,Summer,Black,1,30.0,0.18093944,Weapon,Bronx,47,30,1,0,0,0,0,0,0
0,6,Summer,Black,1,22.0,-0.5089958,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,6,Summer,Black,1,20.0,-0.6814796,Weapon,Bronx,52,34,1,0,0,0,0,0,1
0,6,Summer,Black,1,30.0,0.18093944,Weapon,Bronx,52,34,1,0,0,0,0,1,1
0,6,Summer,Black,1,16.0,-1.0264472,Weapon,Bronx,52,34,1,0,1,0,0,0,1
0,6,Summer,Black,1,18.0,-0.8539634,Weapon,Bronx,52,34,1,0,1,0,0,0,1
0,6,Summer,Black,1,29.0,0.094697535,Weapon,Bronx,52,34,0,0,0,0,0,0,0
0,6,Summer,Black,1,25.0,-0.25027007,Weapon,Brooklyn,71,44,1,0,0,0,0,0,0
0,6,Summer,Black,1,46.0,1.5608099,Other,Brooklyn,75,47,1,0,0,0,0,0,1
0,6,Summer,Black,1,24.0,-0.33651197,Other,Brooklyn,75,47,1,0,0,0,1,0,0
0,6,Summer,Black,1,17.0,-0.9402053,Weapon,Brooklyn,75,47,1,0,0,0,0,0,1
1,6,Summer,White Hispanic,1,46.0,1.5608099,Property/Theft,Brooklyn,79,51,0,1,0,0,0,0,0
1,6,Summer,Black,1,63.0,3.0269222,Property/Theft,Brooklyn,79,51,0,1,0,0,0,0,0
0,6,Summer,White Hispanic,1,18.0,-0.8539634,Weapon,Brooklyn,79,51,1,0,0,0,0,0,1
0,6,Summer,White Hispanic,1,15.0,-1.1126891,Weapon,Brooklyn,81,52,1,0,0,0,0,0,1
0,6,Summer,Black,1,15.0,-1.1126891,Weapon,Brooklyn,90,56,1,0,0,0,0,1,1
1,6,Summer,White Hispanic,1,18.0,-0.8539634,Weapon,Brooklyn,90,56,1,1,1,0,0,0,1
0,6,Summer,Black,1,21.0,-0.5952377,Weapon,Queens,103,61,1,1,0,0,0,0,1
1,5,Spring,Black,1,35.0,0.61214894,Weapon,Queens,113,71,1,1,1,1,0,0,0
1,6,Summer,White Hispanic,1,17.0,-0.9402053,Weapon,Queens,115,73,1,1,1,0,0,0,1
0,6,Summer,Black,1,21.0,-0.5952377,Weapon,Manhattan,23,14,0,1,1,0,0,0,1
0,6,Summer,Black,1,30.0,0.18093944,Other,Manhattan,23,14,0,0,0,0,0,0,1
0,6,Summer,Black,1,25.0,-0.25027007,Weapon,Manhattan,25,16,0,0,0,0,0,0,1
1,6,Summer,Black,1,16.0,-1.0264472,Weapon,Manhattan,25,16,0,1,1,1,0,0,1
0,6,Summer,Black,1,29.0,0.094697535,Weapon,Manhattan,34,22,1,1,0,0,1,0,0
0,6,Summer,White Hispanic,1,35.0,0.61214894,Property/Theft,Bronx,40,23,1,0,0,0,0,0,0
0,6,Summer,Black,1,26.0,-0.16402817,Violence,Bronx,40,23,1,0,0,0,0,0,0
1,6,Summer,White Hispanic,1,37.0,0.78463274,Violence,Bronx,40,23,0,0,0,0,0,0,0
0,6,Summer,Black,1,13.0,-1.2851729,Weapon,Bronx,44,27,1,1,0,0,0,0,1
0,6,Summer,Black,1,20.0,-0.6814796,Weapon,Bronx,46,29,1,1,1,0,0,0,1
0,6,Summer,White Hispanic,1,18.0,-0.8539634,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,6,Summer,White Hispanic,1,19.0,-0.7677215,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,6,Summer,White Hispanic,1,25.0,-0.25027007,Other,Bronx,49,32,1,1,0,0,0,0,1
0,6,Summer,Black,1,22.0,-0.5089958,Weapon,Bronx,52,34,1,0,0,0,1,0,1
0,6,Summer,Black,1,24.0,-0.33651197,Weapon,Bronx,52,34,1,0,0,0,0,0,0
1,6,Summer,Black,1,24.0,-0.33651197,Violence,Brooklyn,67,40,0,1,0,0,0,0,0
0,6,Summer,Black,1,24.0,-0.33651197,Weapon,Brooklyn,90,56,1,0,0,0,0,0,1
0,6,Summer,Other,1,40.0,1.0433584,Violence,Brooklyn,94,57,0,0,0,0,0,0,0
0,6,Summer,White,1,41.0,1.1296004,Violence,Brooklyn,94,57,0,0,0,0,0,0,0
1,6,Summer,Black,1,16.0,-1.0264472,Property/Theft,Queens,107,65,1,0,1,1,1,0,0
0,6,Summer,Black Hispanic,1,19.0,-0.7677215,Weapon,Queens,109,67,1,0,0,1,1,0,0
1,6,Summer,White Hispanic,0,52.0,2.0782614,Property/Theft,Staten Island,122,77,0,1,0,0,0,0,0
0,6,Summer,White Hispanic,0,24.0,-0.33651197,Property/Theft,Staten Island,122,77,0,0,0,0,0,0,0
0,6,Summer,Black,1,60.0,2.7681966,Property/Theft,Manhattan,14,8,0,0,0,0,0,0,0
0,6,Summer,Black,1,30.0,0.18093944,Violence,Manhattan,14,8,0,1,0,0,0,0,0
0,6,Summer,Black,1,58.0,2.5957127,Other,Manhattan,20,12,1,0,0,0,0,0,0
1,6,Summer,White Hispanic,1,17.0,-0.9402053,Property/Theft,Manhattan,34,22,0,0,0,0,0,0,0
1,6,Summer,Black Hispanic,1,17.0,-0.9402053,Property/Theft,Manhattan,34,22,0,0,0,0,0,0,0
1,6,Summer,White Hispanic,1,21.0,-0.5952377,Weapon,Bronx,40,23,0,1,0,0,0,0,1
1,6,Summer,Black,1,30.0,0.18093944,Other,Bronx,52,34,0,0,0,0,0,0,0
0,6,Summer,Black,1,29.0,0.094697535,Weapon,Brooklyn,69,42,1,1,0,0,0,0,1
0,6,Summer,Black,1,20.0,-0.6814796,Weapon,Brooklyn,69,42,1,0,0,0,0,0,1
0,6,Summer,Black,1,14.0,-1.198931,Weapon,Brooklyn,69,42,1,0,0,0,0,0,0
1,6,Summer,Black,1,40.0,1.0433584,Violence,Brooklyn,79,51,0,1,0,0,0,0,0
1,6,Summer,White Hispanic,1,51.0,1.9920194,Violence,Brooklyn,81,52,1,0,0,0,1,0,0
1,6,Summer,White Hispanic,1,17.0,-0.9402053,Property/Theft,Manhattan,5,2,0,0,0,0,0,0,0
0,6,Summer,Black,1,22.0,-0.5089958,Violence,Manhattan,6,3,0,0,0,0,0,0,0
0,6,Summer,Black,1,20.0,-0.6814796,Property/Theft,Manhattan,18,10,0,0,0,0,0,0,1
0,6,Summer,Black,0,20.0,-0.6814796,Property/Theft,Manhattan,18,10,0,0,0,0,0,0,1
0,6,Summer,Black,1,19.0,-0.7677215,Weapon,Manhattan,24,15,1,1,0,0,0,0,0
0,6,Summer,Black,1,18.0,-0.8539634,Weapon,Manhattan,25,16,1,0,0,0,0,0,1
0,6,Summer,Black,1,25.0,-0.25027007,Other,Manhattan,30,19,0,0,0,0,0,0,0
1,6,Summer,Black,1,30.0,0.18093944,Violence,Manhattan,34,22,0,0,0,0,1,0,0
1,6,Summer,White Hispanic,1,22.0,-0.5089958,Other,Manhattan,34,22,1,1,0,0,1,1,1
0,6,Summer,White Hispanic,1,23.0,-0.42275387,Other,Manhattan,34,22,1,0,0,0,1,0,1
0,6,Summer,Black Hispanic,1,21.0,-0.5952377,Other,Manhattan,34,22,1,1,1,0,1,0,1
0,6,Summer,Black Hispanic,1,22.0,-0.5089958,Other,Manhattan,34,22,1,0,0,0,1,0,1
0,6,Summer,White Hispanic,1,51.0,1.9920194,Weapon,Bronx,40,23,1,0,0,0,0,0,1
0,6,Summer,Black,1,17.0,-0.9402053,Weapon,Bronx,42,25,1,0,0,0,0,0,0
0,6,Summer,Black,1,28.0,0.008455635,Weapon,Bronx,42,25,1,0,0,0,0,0,1
0,6,Summer,White Hispanic,1,21.0,-0.5952377,Weapon,Bronx,43,26,1,0,0,0,0,0,1
0,6,Summer,Black,1,19.0,-0.7677215,Weapon,Bronx,43,26,1,0,0,0,0,0,1
0,6,Summer,Black,1,19.0,-0.7677215,Other,Bronx,47,30,1,0,0,0,1,0,0
1,6,Summer,Black,1,19.0,-0.7677215,Property/Theft,Bronx,47,30,0,1,0,0,1,0,0
0,6,Summer,White Hispanic,1,30.0,0.18093944,Weapon,Bronx,48,31,1,1,0,0,1,0,0
0,6,Summer,Black,1,18.0,-0.8539634,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,6,Summer,Black,0,36.0,0.69839084,Weapon,Bronx,49,32,1,0,0,0,0,0,1
0,6,Summer,Black,1,30.0,0.18093944,Weapon,Bronx,49,32,1,1,0,0,0,0,1
1,6,Summer,Black,1,26.0,-0.16402817,Other,Brooklyn,67,40,1,0,0,0,0,1,0
0,6,Summer,Black,1,26.0,-0.16402817,Other,Brooklyn,69,42,1,0,0,0,0,0,1
1,6,Summer,Other,1,25.0,-0.25027007,Violence,Brooklyn,72,45,0,1,0,0,0,0,0
1,6,Summer,Black,1,19.0,-0.7677215,Property/Theft,Brooklyn,75,47,1,1,0,0,1,0,0
1,6,Summer,Black,1,20.0,-0.6814796,Property/Theft,Brooklyn,75,47,0,1,0,0,0,0,0
1,6,Summer,Black,1,20.0,-0.6814796,Property/Theft,Brooklyn,75,47,0,1,0,0,0,0,0
1,6,Summer,Black,1,19.0,-0.7677215,Property/Theft,Brooklyn,75,47,1,1,0,0,1,0,0
1,6,Summer,Black,0,23.0,-0.42275387,Other,Brooklyn,84,54,1,1,0,0,0,0,0
0,6,Summer,Black,1,31.0,0.26718134,Weapon,Queens,113,71,1,0,0,0,0,0,0
0,6,Summer,Black,1,18.0,-0.8539634,Weapon,Queens,114,72,1,0,0,0,0,0,1
0,6,Summer,Other,1,30.0,0.18093944,Other,Queens,114,72,0,0,0,0,0,0,0
0,6,Summer,Other,1,26.0,-0.16402817,Other,Manhattan,1,1,0,0,0,0,0,0,1
1,6,Summer,Black,1,38.0,0.87087464,Violence,Manhattan,9,5,0,0,0,0,0,0,1
0,6,Summer,Black Hispanic,1,43.0,1.3020842,Other,Manhattan,10,6,1,1,0,0,1,0,0
0,6,Summer,Black,0,36.0,0.69839084,Other,Manhattan,10,6,1,0,0,0,0,0,0
0,6,Summer,Black,1,22.0,-0.5089958,Property/Theft,Manhattan,18,10,0,0,0,0,0,0,1
